"id","code","name"
"15492",24130875,"Paprica forte"
"15493",24130899,"Curry polvere"
"15494",24130905,"Aceto di vino bianco"
"15495",24130936,"Aceto balsamico"
"15496",24130981,"Tortellini di prosciutto crudo"
"15497",24130998,"Girasoli al basilico"
"15498",24131001,"Girasoli ai formaggi"
"15499",24131018,"Girasoli pomodoro e mozzarella"
"15500",24131032,"Girasoli ai funghi e mascarpone."
"15501",24131155,"Riso e grano saraceno"
"15502",24131162,"Ceci secchi"
"15503",24131179,"bulgur e quinoa"
"15504",24131186,"farro"
"15505",24131193,"Riso 7 cereali"
"15506",24131209,"Semi di sesamo"
"15507",24131216,"Semi di girasole decorticati"
"15508",24131223,"Semi di lino"
"15509",24131322,"Fagioli borlotti bio"
"15510",24131339,"Ceci secchi bio"
"15511",24131346,"Bio orzo perlato secco"
"15512",24131353,"Lenticchie verdi secche"
"15513",24131360,"Farro perlato secco Bio"
"15514",24131506,"Torta al cioccolato"
"15515",24131544,"Wafer"
"15516",24131711,"Insalata capricciosa"
"15517",24131728,"Insalata russa"
"15518",24131834,"Insalata con tonno e olive"
"15519",24131896,"Insalata con noci e formaggio a scaglie"
"15520",24132169,"Ciambella Variegata al cacao"
"15521",24132633,"Pane bianco"
"15522",24132756,"Grana padano 14 mesi"
"15523",24132794,"Yogurt da bere"
"15524",24132800,"Yogurt da bere"
"15525",24132817,"yogurt da bere arancia e carota"
"15526",24133272,"Fitness drink"
"15527",24133289,"Fitness drink"
"15528",24133319,"ricottine"
"15529",24133364,"Gorgonzola dop piccante"
"15530",24133371,"Mascarpone e gorgonzola"
"15531",24133487,"Pecorino Romano D.O.P"
"15532",24133517,"Stracchino senza lattosio"
"15533",24133661,"Filetto di pangrasio"
"15534",24133708,"Drink anticolesterolo"
"15535",24133715,"Drink anticolesterolo"
"15536",24134231,"Capperi"
"15537",24134248,"Capperi al sale"
"15538",24134378,"Olive nere denocciolate"
"15539",24134484,"Melanzane"
"15540",24134507,"Bio pomodori secchi"
"15541",2.413496e+12,"Tramezzino di carne"
"15542",24135696,"Anelli di Totano Atlantico"
"15543",24135863,"Carciofi a spicchi"
"15544",24136792,"Trancetti"
"15545",24136815,"Crostatine Buonora"
"15546",24136846,"Crostatine"
"15547",24137164,"infuso alla frutta"
"15548",24137973,"Fette Biscottate ai Cereali"
"15549",24139489,"Ricotta"
"15550",2.41398e+12,"Pollo mex"
"15551",2.41398e+12,"Pollo Mex"
"15552",24142144,"Big riffels"
"15553",24142403,"Mezzelune grandi"
"15554",24142519,"Crema olive verdi e mandorle"
"15555",24142526,"Crema di peperoncino piccante"
"15556",24142540,"Crema di pomodori"
"15557",24142595,"Sugo alla ricciola"
"15558",2.414371e+12,"Parmigiano"
"15559",2.414371e+12,"Parmareggio"
"15560",2.414371e+12,"Parmigiano Reggiano 30 mesi"
"15561",2.414371e+12,"Parmigiano"
"15562",2.414371e+12,"Parmigiano Reggiano"
"15563",2.414371e+12,"parmigiano reggiano 30 mesi"
"15564",2.414371e+12,"Parmigiano Reggiano"
"15565",2.414569e+12,"Caramelle Geles"
"15566",2.41461e+12,"Delicious trancio"
"15567",2.41461e+12,"Prosciutto cotto scelto"
"15568",24148689,"Hamburger di bovino"
"15569",24148696,"Polpette di bovino"
"15570",2.415253e+12,"Saint Louis Pork Ribs"
"15571",24155595,"Cono gelato alla soia"
"15572",24155861,"Bio Muesli croccante ai frutti di bosco"
"15573",24156691,"Sciroppo di limone"
"15574",24157551,"Grandessa"
"15575",2.415918e+12,"Formaggio Monte Veronese Dop"
"15576",2.416043e+12,"Pan kornspitz"
"15577",2.41618e+12,"Ghellino"
"15578",2.41653e+12,"Salsiccia stagionata Napoli piccante"
"15579",2.41653e+12,"Salsiccia stagionata Napoli piccante"
"15580",2.41661e+12,"Zampone"
"15581",2.41666e+12,"Stinco di Prosciutto"
"15582",2.41671e+12,"salame rustico"
"15583",24172578,"Nutoka Duo"
"15584",24180467,"Original"
"15585",2.418421e+12,"Panaccio integrale"
"15586",2.419123e+12,"Ricotta Fresca"
"15587",2.419123e+12,"Ricotta fresca"
"15588",2.41927e+12,"Grissini Integrali"
"15589",24194686,"Fresh Mint Ginger e Honey"
"15590",2.41956e+12,"Baci di dama"
"15591",2.41961e+12,"Pinolata in pirottini"
"15592",2.419797e+12,"Lonza arista suino fette crai"
"15593",2.419797e+12,"Lonza arista crai"
"15594",2.419797e+12,"Lonza arista suino a fette crai"
"15595",2.419797e+12,"Lonza"
"15596",2.419797e+12,"Lonza arista"
"15597",2.419797e+12,"Lonza arista"
"15598",2.419797e+12,"Lonza arista crai"
"15599",2.419797e+12,"Lonza arista suino crai"
"15600",2.419797e+12,"Lonza arista"
"15601",2.419797e+12,"Lonza crai"
"15602",2.419797e+12,"Lonza/arista suino fette"
"15603",2.420466e+12,"Salame ungherese"
"15604",2.42089e+12,"Pecorino Romano Dop"
"15605",2.421242e+12,"Pane casereccio tipo 00 cotto a legna"
"15606",2.421248e+12,"Crackerina"
"15607",2.421248e+12,"Crackerina"
"15608",2.42154e+12,"Biscotti al pamelo"
"15609",2.421953e+12,"Pollo al curry con riso basmati"
"15610",2.422062e+12,"Fettine scelte bovino crai"
"15611",2.422062e+12,"Fettine scelte bov."
"15612",2.42224e+12,"Soprassata"
"15613",2.42227e+12,"Lonzino stagionato"
"15614",2.42227e+12,"Lonzino stagionato"
"15615",2.42227e+12,"Lonzino Stagionato"
"15616",24225984,"cacioghiotto piccante a fette"
"15617",2.422793e+12,"Bufí"
"15618",24229456,"focaccia stracchino"
"15619",2.422949e+12,"La Chianina IGP"
"15620",2.423167e+12,"Tagliata di manzo"
"15621",24233187,"Fussili grano duro"
"15622",2.423338e+12,"Mini hamburger con chianina"
"15623",2.423338e+12,"Hamburger di chianina"
"15624",2.423338e+12,"Razza Chianina"
"15625",2.423338e+12,"Mini Hamburger con Chianina"
"15626",2.423338e+12,"Razza chianina"
"15627",2.423338e+12,"Hamburger"
"15628",2.423338e+12,"hamburger"
"15629",2.423338e+12,"Razza chianina"
"15630",2.423387e+12,"Ciabattina di grano duro"
"15631",2.423388e+12,"Formaggio canestrato siciliano"
"15632",24234184,"Croissant"
"15633",24234191,"Conchiglia gianduia"
"15634",24234245,"Baguette ai semi"
"15635",24236232,"Treccia crema e amarena"
"15636",2.42369e+12,"Biscotti rose del deserto"
"15637",2.423694e+12,"salame"
"15638",24237635,"3 pack gelato"
"15639",2.423821e+12,"Arrosticini ovino"
"15640",24239684,"Focaccia cipolla"
"15641",2.423971e+12,"Arrosto fi vitello"
"15642",24239745,"yogurt cremoso"
"15643",24239752,"Fagottino"
"15644",2.42425e+12,"Pane Filone Insipido"
"15645",24242738,"Margherita"
"15646",2.42435e+12,"Pane integrale a fette"
"15647",2.42435e+12,"Pane integrale a fette"
"15648",2.42435e+12,"Pane integrale a fette"
"15649",2.42435e+12,"Pane integrale"
"15650",2.42435e+12,"Pane integrale"
"15651",2.42435e+12,"Pane integrale a fette"
"15652",2.42435e+12,"Pane integrale a fette"
"15653",24244015,"Quadrotto proteico"
"15654",24244091,"Jabolcni kis"
"15655",24245623,"Panscrò"
"15656",24245678,"Calzone pomodoro mozzarella"
"15657",2.424632e+12,"Torta di vigolo"
"15658",24247818,"Pane semi cereali"
"15659",24247832,"Pagnotta rustica"
"15660",24247870,"Pane Gransole integrale"
"15661",24248167,"хляб"
"15662",24248280,"Panino bianco"
"15663",24248303,"Barretta cereali"
"15664",24248778,"Burek di carne"
"15665",2.425814e+12,"Totano atlantico decongelato"
"15666",2.425913e+12,"Pane fresco parigino integrale"
"15667",24260336,"Birra doppio malto rossa"
"15668",2.426112e+12,"Fette di fesa di tacchino"
"15669",2.426445e+12,"salsiccia di macomer"
"15670",2.426449e+12,"Formaggio Parmigiano Reggiano D.O.P. 40 mesi"
"15671",2.426449e+12,"Formaggio Parmigiano Reggiano"
"15672",2.426449e+12,"Parmigiano reggiano  40 mesi"
"15673",2.42718e+12,"Bistecca Danese"
"15674",2.42718e+12,"bisteccca Danese"
"15675",2.427452e+12,"Filetto di salmerino alpino affumicato a freddo"
"15676",2.427452e+12,"Filetto di salmerino"
"15677",2.427452e+12,"Salmerino alpino"
"15678",2.427452e+12,"Salmerino alpino"
"15679",2.427555e+12,"Salame"
"15680",2.427572e+12,"Pipas"
"15681",2.42868e+12,"Bis Spalla cotta"
"15682",2.429e+12,"Prosciutto"
"15683",2.42922e+12,"Guanciale de norcino"
"15684",2.430161e+12,"Tacchino a fette"
"15685",2.430649e+12,"Voglietta"
"15686",2.430932e+12,"Bresaola della Valtellina IGP"
"15687",2.431128e+12,"Asiago fresco dop"
"15688",2.431128e+12,"Asiago"
"15689",2.431128e+12,"Asiago formaggio dop"
"15690",2.431474e+12,"Tesori di Toscana"
"15691",2.431557e+12,"Pane Mix Legumi Pan Bauletto"
"15692",2.432406e+12,"polpette"
"15693",2.432406e+12,"Polpette della nonna"
"15694",2.432406e+12,"polpette della nonna"
"15695",2.432406e+12,"Polpetta della nonna"
"15696",2.432406e+12,"polpette della nonna"
"15697",2.432406e+12,"Polpette della nonna"
"15698",2.432406e+12,"Polpette della nonna"
"15699",2.432532e+12,"Fesa di tacchino"
"15700",2.43255e+12,"Coniglio in parti"
"15701",2.432551e+12,"prosciutto cotto alta qualità maialino d'oro"
"15702",2.432563e+12,"Hamburger veau"
"15703",2.432563e+12,"Carne"
"15704",2.43262e+12,"Salama da sugo"
"15705",2.432648e+12,"Miniburger bovino Scottona"
"15706",2.43279e+12,"Salamella passita g450"
"15707",2.433632e+12,"Hamburger CEM"
"15708",2.433632e+12,"Hamburger di bovino adulto"
"15709",2.433632e+12,"Hamburger"
"15710",2.434164e+12,"Parmigiano reggiano bio"
"15711",2.434425e+12,"Salsiccia trentina"
"15712",2.434762e+12,"Graukäse"
"15713",2.43491e+12,"Pizzette Pane Rosse"
"15714",2.435297e+12,"Seppia del Mediterraneo"
"15715",2.435297e+12,"Seppia del mediterraneo"
"15716",2.435885e+12,"Sotto cosce pollo"
"15717",2.43593e+12,"involtini di pollo"
"15718",2.43593e+12,"Involtini di pollo"
"15719",2.43593e+12,"Involtini di pollo"
"15720",2.43602e+12,"Tacchino ossobuchi"
"15721",2.43602e+12,"Tacchino ossobuchi"
"15722",2.43647e+12,"Pane cotto in forno a legna"
"15723",2.436807e+12,"Camembert"
"15724",2.436937e+12,"Parmigiano reggiano"
"15725",2.43916e+12,"Formaggio pecorino Rosso il cipresso"
"15726",2.43982e+12,"Robiola nonno nanni"
"15727",2.439852e+12,"Ricotta"
"15728",2.44041e+12,"Banane Bio"
"15729",2.44041e+12,"Banane bio"
"15730",2.44041e+12,"Banane bio"
"15731",2.44041e+12,"Banane"
"15732",2.44041e+12,"Banane Bio"
"15733",2.44041e+12,"Banane bio"
"15734",2.44041e+12,"Banane"
"15735",2.44041e+12,"Banane Bio"
"15736",2.44041e+12,"Banane"
"15737",2.44041e+12,"Banane bio"
"15738",2.44041e+12,"Banane Bio"
"15739",2.44041e+12,"Banane Bio esselunga"
"15740",2.44041e+12,"Banane bio"
"15741",2.44041e+12,"Banane bio"
"15742",2.44041e+12,"Banane bio"
"15743",2.44041e+12,"Banane bio"
"15744",2.44041e+12,"Bannante bio"
"15745",2.44041e+12,"banane bio"
"15746",2.44041e+12,"Banana"
"15747",2.44041e+12,"Banane Bio"
"15748",2.44041e+12,"Banane bio"
"15749",2.44041e+12,"banane bio"
"15750",2.44041e+12,"Banana"
"15751",2.44041e+12,"Banane bio"
"15752",2.44041e+12,"Banane bio"
"15753",2.440441e+12,"Parmigiano Reggiano DOP"
"15754",2.441332e+12,"Cocco essiccato"
"15755",24421157,"Zuppa di pesce pronta"
"15756",24423076,"Pesto piccante"
"15757",2.442883e+12,"Speck"
"15758",2.44301e+12,"Pollo"
"15759",2.443262e+12,"Salsiccia salamella"
"15760",2.44388e+12,"Gorgonzola dop dolce"
"15761",2.44388e+12,"Gorgonzola DOP dolce"
"15762",2.44388e+12,"Gorgonzola DOP dolce"
"15763",2.44388e+12,"Gorgonzola dop"
"15764",2.44388e+12,"Gorgonzola dop dolce"
"15765",2.44388e+12,"Gorgonzola dop dolce"
"15766",2.44388e+12,"Gorgonzola dopo dolce"
"15767",2.44388e+12,"Gorgonzola"
"15768",2.44388e+12,"Gorgonzola"
"15769",2.44388e+12,"Gongorzola dopo dolce"
"15770",2.44388e+12,"Gorgonzola DOP dolce"
"15771",2.44388e+12,"Gorgonzola piccante"
"15772",2.44388e+12,"Gorgonzola"
"15773",2.44388e+12,"Gorgonzola dop dolce"
"15774",2.44388e+12,"Gorgonzola dolce"
"15775",2.44388e+12,"Gorgonzola dopo dolce"
"15776",2.44388e+12,"Girgonzola"
"15777",2.44388e+12,"gorgonzola"
"15778",2.44388e+12,"Gorgonzola dolce"
"15779",2.44388e+12,"Gorgonzola"
"15780",2.44388e+12,"Gorgonzola"
"15781",2.44388e+12,"Gorgonzola"
"15782",2.44388e+12,"Gorgonzola dolce"
"15783",2.44388e+12,"Gorgonzola MD"
"15784",2.44388e+12,"Gorgonzola"
"15785",2.44388e+12,"Gorgonzola"
"15786",2.44388e+12,"gorgonzola"
"15787",2.44388e+12,"Gongorzola"
"15788",2.44388e+12,"Gorgonzola dolce DOP senza lattosio 100% latte italiano"
"15789",2.44388e+12,"Gorgonzola dolce"
"15790",2.44388e+12,"Gorgonzola DOP dolce"
"15791",2.44388e+12,"Gorgonzola"
"15792",2.44388e+12,"Gorgonzola"
"15793",2.44388e+12,"Gorgonzola dopo dolce"
"15794",2.44388e+12,"Gorgonzola"
"15795",2.44388e+12,"Gorgonzola dolce"
"15796",2.44388e+12,"Gorgonzola"
"15797",2.44389e+12,"Gorgonzola DOP"
"15798",2.44389e+12,"Gorgonzola dop"
"15799",2.44389e+12,"Gorgonzola dop dolce"
"15800",2.44389e+12,"gorgonzola dop"
"15801",2.44389e+12,"Cuor di Malga Gorgonzola DOP dolce"
"15802",2.44389e+12,"Gorgonzola Dolce"
"15803",2.44389e+12,"Gorgonzola dop"
"15804",2.44389e+12,"Gorgonzola"
"15805",2.44389e+12,"Gorgonzola DOP privo di lattosio"
"15806",2.44389e+12,"gorgonzola"
"15807",2.44389e+12,"Gorgonzola dop"
"15808",2.44389e+12,"Gorgonzola Dop"
"15809",2.44389e+12,"Gorgonzola dop"
"15810",2.44389e+12,"Gorgonzola DOP dolce"
"15811",2.44389e+12,"Gorgonzola dolce"
"15812",2.44389e+12,"Cuore di malga"
"15813",2.44389e+12,"Gorgonzola"
"15814",2.44389e+12,"Gorgonzola DOP"
"15815",2.44389e+12,"Gorgonzola DOP"
"15816",2.44389e+12,"Marcella"
"15817",2.44391e+12,"Dolce & sapore"
"15818",2.44391e+12,"Dolce &sapore"
"15819",2.44391e+12,"Dolce e sapore"
"15820",2.44391e+12,"Gorgonzola e mascarpone"
"15821",2.44391e+12,"Mascarpone e gorgonzola"
"15822",2.44391e+12,"Mascarpone e gorgonzola"
"15823",24440516,"Caponata siciliana"
"15824",24440967,"olio di semi di canapa"
"15825",24443333,"Pringles"
"15826",2.44444e+12,"Trota salmonata"
"15827",2.444732e+12,"Pane uvetta"
"15828",2.445065e+12,"Bresaola di tacchino"
"15829",2.445065e+12,"Bresaola di tacchino"
"15830",2.445065e+12,"Bresaola di Tacchino"
"15831",2.445499e+12,"Gran biraghi"
"15832",2.44578e+12,"Formaggio Grana Padano DOP"
"15833",2.44578e+12,"Fior di pascolo"
"15834",2.44578e+12,"Fior di pascolo"
"15835",2.44578e+12,"Grana Padano"
"15836",2.44578e+12,"Grana padano"
"15837",2.44578e+12,"Grana Padano"
"15838",2.44578e+12,"Fior di pascolo"
"15839",2.44578e+12,"Grana padano"
"15840",2.44578e+12,"formaggio fior di pascolo"
"15841",2.44578e+12,"grana padano formaggio"
"15842",2.44579e+12,"Grana Padano Dop"
"15843",2.44579e+12,"Padano dop"
"15844",2.445852e+12,"Tomahawk marinato bovino adulto"
"15845",2.446624e+12,"Pasta dura tipo 00"
"15846",2.446628e+12,"Focaccia salata"
"15847",2.44663e+12,"Ventagli"
"15848",2.44663e+12,"Filoni Pane tipo 00"
"15849",2.44663e+12,"Focacce"
"15850",2.44663e+12,"Sfarinatini pane di tipo 00"
"15851",2.447062e+12,"Formaggio primo sale con peperoncino"
"15852",2.447062e+12,"Formaggio primo sale con peperoncino"
"15853",2.447062e+12,"Formaggio primo sale con peperoncino"
"15854",2.447062e+12,"Formaggio primo sale con peperoncino"
"15855",2.447473e+12,"Prosciutto marchigiano riserva 20 mesi"
"15856",24478540,"Crema con nocciole e cacao Bene Sì"
"15857",2.448069e+12,"Coppa Dolce Stagionata"
"15858",2.44824e+12,"Tortellini alla carne"
"15859",2.44826e+12,"Pasta alla chitarra"
"15860",2.448394e+12,"Grana padano simply"
"15861",2.448394e+12,"Grana Padano Dop"
"15862",2.448394e+12,"Grana Padano"
"15863",2.448394e+12,"Grana Padano"
"15864",2.44918e+12,"1/2 prosciutto arrosto"
"15865",2.449566e+12,"Costine di suino aromatizzate"
"15866",2.45047e+12,"Alette di pollo"
"15867",2.45063e+12,"Spiedino suino"
"15868",2.45063e+12,"Spiedini suino"
"15869",2.45063e+12,"Spiedini suino"
"15870",2.451216e+12,"Whey protein"
"15871",2.45137e+12,"Hamburger misti di suino"
"15872",2.45168e+12,"Salciccia Napoli piccante"
"15873",2.451842e+12,"Focaccine bianche tipo genovesi"
"15874",2.452285e+12,"Prosciutto crudo europeo"
"15875",2.453003e+12,"Riserva"
"15876",2.453003e+12,"Grana Padano 20 mesi"
"15877",2.453003e+12,"Grana Padano"
"15878",2.453385e+12,"Crema spalmabile cacao e nocciole"
"15879",2.454118e+12,"Ricotta"
"15880",2.45431e+12,"Prosciutto crudo stagionato"
"15881",2.454601e+12,"Tomini"
"15882",2.454601e+12,"Tomini"
"15883",2.455156e+12,"Tartaruga all’olio d’oliva"
"15884",2.45573e+12,"Bocconcino pic-nic"
"15885",2.456011e+12,"Stravecchio tirolese"
"15886",2.456667e+12,"GRAN GALLETTO ROMAGNA GUIDI"
"15887",2.45711e+12,"cappone farcito"
"15888",2.45743e+12,"Salame felino igp"
"15889",2.45743e+12,"Salame felino igp"
"15890",2.45743e+12,"Salame felino IGP"
"15891",2.45743e+12,"Salame felino IGP"
"15892",2.45743e+12,"Salame felino IGP"
"15893",2.45743e+12,"Salame felino"
"15894",2.45743e+12,"Salame felino igp"
"15895",2.45743e+12,"Salame felino IGP"
"15896",2.457555e+12,"Lo stinco"
"15897",2.45775e+12,"Focaccia alle olive"
"15898",2.457886e+12,"Bresaola di maiale"
"15899",2.458067e+12,"Salsiccia luganega"
"15900",2.458333e+12,"Ravioli"
"15901",2.45843e+12,"Salsiccia di desulo"
"15902",2.45843e+12,"Salsiccia di Desulo"
"15903",2.45843e+12,"Salsiccia di desulo"
"15904",2.458762e+12,"Pecorino areste"
"15905",2.459482e+12,"Dolcecrema"
"15906",2.45976e+12,"FETTINE SOTTILI DI PETTO DI POLLO"
"15907",2.460075e+12,"Polpette di verdure"
"15908",2.46138e+12,"Arista il forno"
"15909",2.462148e+12,"Pollo"
"15910",2.46296e+12,"Pavo Halāl"
"15911",2.463069e+12,"Guanciale"
"15912",24633239,"Frollini  di farro biologico"
"15913",2.46338e+12,"Cacioricotta di pecora"
"15914",2.464506e+12,"Albicocche essicate"
"15915",2.465517e+12,"Pam tacchino"
"15916",2.46556e+12,"Hamburger panato di trota iridea salmonata"
"15917",2.466415e+12,"Cuore di filetto di baccalà ammollato"
"15918",2.46785e+12,"Biscotti silpan"
"15919",2.46785e+12,"Biscotti Casarecci"
"15920",2.46791e+12,"Torta tartufata"
"15921",2.46877e+12,"Pane casareccio"
"15922",2.46912e+12,"Pancetta affumicata"
"15923",2.46956e+12,"Salame de casa"
"15924",2.46956e+12,"Salame"
"15925",2.469928e+12,"Toma del Fra'"
"15926",2.47e+12,"Rucola-Frishkäse"
"15927",2.470106e+12,"Polpette vitello"
"15928",2.470106e+12,"Polpette vitello"
"15929",2.47012e+12,"Pecorino del pastore"
"15930",2.470156e+12,"Filetto di salmone"
"15931",2.47041e+12,"Lardo stagionato naturale"
"15932",2.47041e+12,"Lardo"
"15933",2.47042e+12,"Gambetto"
"15934",2.47042e+12,"Gambetto di prosciutto crudo stagionato"
"15935",2.47042e+12,"gambetto"
"15936",2.47042e+12,"Gambetto di prosciutto crudo"
"15937",2.47042e+12,"Prosciutto crudo stagionato gambetto"
"15938",2.47075e+12,"Caciotta Bio Cansiglio"
"15939",2.47093e+12,"Pancetta nostrana"
"15940",2.47093e+12,"Pancetta nostrana"
"15941",2.47093e+12,"Pancetta nostrana"
"15942",2.47096e+12,"Coppa nostrana"
"15943",2.47096e+12,"Coppa nostrana"
"15944",2.47096e+12,"Coppa nostrana"
"15945",2.47096e+12,"Coppa Nostra"
"15946",2.47096e+12,"Coppa Nostrana"
"15947",2.47096e+12,"Coppa nostrana"
"15948",2.47096e+12,"Coppa nostrana"
"15949",2.471179e+12,"Banane chiquita"
"15950",2.471179e+12,"Banane var Cavendish"
"15951",2.471179e+12,"Banane"
"15952",2.471604e+12,"Filetto di merluzzo"
"15953",2.471949e+12,"Hamburger di vitello"
"15954",2.47215e+12,"Pane in fibra"
"15955",2.47215e+12,"Pane integrale camaldoli"
"15956",2.47215e+12,"Pane integrale dei Camaldoli"
"15957",2.47215e+12,"Pane integrale dei caldoli"
"15958",2.47215e+12,"Pane"
"15959",24721516,"Gli hamburger rossi"
"15960",2.47216e+12,"Panini soffiati"
"15961",2.47216e+12,"Panini"
"15962",2.47222e+12,"Panini pub"
"15963",2.47222e+12,"Pane"
"15964",2.47222e+12,"Belle buone"
"15965",2.47224e+12,"Pane"
"15966",2.47224e+12,"Pane"
"15967",2.47224e+12,"Pame casareccio: Montevergine"
"15968",2.47224e+12,"Filone cafone"
"15969",2.47224e+12,"Filone cafone"
"15970",2.47224e+12,"Pane del vesuvio"
"15971",2.47224e+12,"Pane"
"15972",2.47224e+12,"Pane del Vesuvio"
"15973",2.47224e+12,"Pane mezze lune"
"15974",2.47224e+12,"Pane mezze lune dei camaldoli"
"15975",2.47225e+12,"Pane affettato di soia"
"15976",2.47227e+12,"Pane"
"15977",2.47228e+12,"Baguette integrale dei camaldoli"
"15978",2.47228e+12,"Baguette Integrale Dei Camaldoli"
"15979",2.4723e+12,"Super gnocchi dei camaldoli"
"15980",2.4723e+12,"Super gnocchi dei camaldoli"
